fecha;cod_sucursal;cod_producto;disponible;segunda;remate
2019-07-28 00:00:00;10088;35408084;31;0;0
2019-07-28 00:00:00;10032;35408084;34;0;0
2019-07-28 00:00:00;10074;35408084;51;0;0
2019-07-28 00:00:00;10016;35408084;15;0;0
2019-07-28 00:00:00;10026;35408084;0;0;0
2019-07-28 00:00:00;10078;35408084;0;0;0
2019-07-28 00:00:00;10029;35408632;1;0;0
2019-07-28 00:00:00;10037;35408632;0;0;0
2019-07-28 00:00:00;10071;35408931;0;0;0
2019-07-28 00:00:00;10018;35408931;-8;0;0
2019-07-28 00:00:00;10098;35408931;0;0;0
2019-07-28 00:00:00;10019;35408931;-6;0;0
2019-07-28 00:00:00;10002;35408931;4;0;0
2019-07-28 00:00:00;10026;35408931;3;0;0
2019-07-28 00:00:00;10057;35408931;3;0;0
2019-07-28 00:00:00;10045;35408931;0;0;0
2019-07-28 00:00:00;10032;35408931;8;0;0
2019-07-28 00:00:00;10003;35408931;4;0;0
2019-07-28 00:00:00;10097;35408931;2;0;0
2019-07-28 00:00:00;10068;35408931;3;0;0
2019-07-28 00:00:00;10088;35408931;0;0;0
2019-07-28 00:00:00;10099;35408931;0;0;0
2019-07-28 00:00:00;10074;35408931;1;0;0
2019-07-28 00:00:00;10037;35408931;12;0;0
2019-07-28 00:00:00;10048;35408931;9;0;0
2019-07-28 00:00:00;10028;35408931;0;0;0
2019-07-28 00:00:00;10021;35408931;-3;0;0
2019-07-28 00:00:00;10041;35408931;5;0;0
2019-07-28 00:00:00;10012;35408931;0;0;0
2019-07-28 00:00:00;10077;35408946;5;0;0
2019-07-28 00:00:00;10046;35409940;2;0;0
2019-07-28 00:00:00;10069;35409940;5;0;0
2019-07-28 00:00:00;10034;35409940;0;0;0
2019-07-28 00:00:00;10084;35409940;0;0;0
2019-07-28 00:00:00;10014;35409940;9;0;0
2019-07-28 00:00:00;10088;35409940;0;0;0
2019-07-28 00:00:00;10099;35409940;-1;0;0
2019-07-28 00:00:00;10097;35409940;3;0;0
2019-07-28 00:00:00;10068;35409941;4;0;0
2019-07-28 00:00:00;10057;35409941;0;0;0
2019-07-28 00:00:00;10014;35409941;2;0;0
2019-07-28 00:00:00;10088;35409941;0;0;0
2019-07-28 00:00:00;10097;35409941;2;0;0
2019-07-28 00:00:00;10069;35409941;4;0;0
2019-07-28 00:00:00;10099;35409941;-1;0;0
2019-07-28 00:00:00;10049;35409941;3;0;0
2019-07-28 00:00:00;10002;35412987;5;0;0
2019-07-28 00:00:00;10099;35412987;2;0;0
2019-07-28 00:00:00;10028;35412987;0;0;0
2019-07-28 00:00:00;10018;35412987;-7;0;0
2019-07-28 00:00:00;10022;35412987;0;0;0
2019-07-28 00:00:00;10051;35412987;0;0;0
2019-07-28 00:00:00;10079;35412987;1;0;0
2019-07-28 00:00:00;10088;35412987;0;0;0
2019-07-28 00:00:00;10000;35412987;0;0;0
2019-07-28 00:00:00;10037;35412987;2;0;0
2019-07-28 00:00:00;10074;35412987;4;0;0
2019-07-28 00:00:00;10084;35412987;0;0;0
2019-07-28 00:00:00;10012;35412987;3;0;0
2019-07-28 00:00:00;10029;35412987;0;0;0
2019-07-28 00:00:00;10021;35412987;0;0;0
2019-07-28 00:00:00;10025;35412987;0;0;0
2019-07-28 00:00:00;10068;35412987;3;0;0
2019-07-28 00:00:00;10032;35412987;3;0;0
2019-07-28 00:00:00;10078;35412987;0;0;0
2019-07-28 00:00:00;10057;35412987;-3;0;0
2019-07-28 00:00:00;10076;35412987;3;0;0
2019-07-28 00:00:00;10034;35412987;1;0;0
2019-07-28 00:00:00;10019;35412987;13;0;0
2019-07-28 00:00:00;10071;35412987;0;0;0
2019-07-28 00:00:00;10048;35412987;1;0;0
2019-07-28 00:00:00;10026;35412987;1;0;0
2019-07-28 00:00:00;10098;35412987;9;0;0
2019-07-28 00:00:00;10072;35412987;0;0;0
2019-07-28 00:00:00;10069;35412987;6;0;0
2019-07-28 00:00:00;10072;35412993;0;0;0
2019-07-28 00:00:00;10019;35412993;0;0;0
2019-07-28 00:00:00;10037;35412993;0;0;0
2019-07-28 00:00:00;10078;35412993;0;0;0
2019-07-28 00:00:00;10002;35412993;0;0;0
2019-07-28 00:00:00;10068;35412993;0;0;0
2019-07-28 00:00:00;10076;35412993;0;0;0
2019-07-28 00:00:00;10057;35413003;0;0;0
2019-07-28 00:00:00;10032;35413003;1;0;0
2019-07-28 00:00:00;10026;35413003;0;0;0
2019-07-28 00:00:00;10051;35413003;0;0;0
2019-07-28 00:00:00;10099;35413003;0;0;0
2019-07-28 00:00:00;10049;35413003;0;0;0
2019-07-28 00:00:00;10045;35413004;28;0;0
2019-07-28 00:00:00;10000;35413004;14;0;0
2019-07-28 00:00:00;10032;35413004;4;0;0
2019-07-28 00:00:00;10057;35413004;0;0;0
2019-07-28 00:00:00;10051;35413004;4;0;0
2019-07-28 00:00:00;10076;35413004;2;0;0
2019-07-28 00:00:00;10028;35413004;14;0;0
2019-07-28 00:00:00;10074;35413004;36;0;0
2019-07-28 00:00:00;10049;35413004;5;0;0
2019-07-28 00:00:00;10099;35413004;-4;0;0
2019-07-28 00:00:00;10034;35413004;0;0;0
2019-07-28 00:00:00;10046;35413004;37;0;0
2019-07-28 00:00:00;10048;35413004;-1;0;0
2019-07-28 00:00:00;10026;35413004;22;0;0
2019-07-28 00:00:00;10041;35413004;6;0;0
2019-07-28 00:00:00;10097;35413004;6;0;0
2019-07-28 00:00:00;10010;35413004;2;0;0
2019-07-28 00:00:00;10072;35413004;10;0;0
2019-07-28 00:00:00;10025;35413004;24;0;0
2019-07-28 00:00:00;10003;35413004;0;0;0
2019-07-28 00:00:00;10018;35413004;53;0;0
2019-07-28 00:00:00;10014;35413004;11;0;0
2019-07-28 00:00:00;10068;35413004;30;0;0
2019-07-28 00:00:00;10084;35413004;0;0;0
2019-07-28 00:00:00;10069;35413004;0;0;0
2019-07-28 00:00:00;10077;35413009;0;0;0
2019-07-28 00:00:00;10029;35413010;0;0;0
2019-07-28 00:00:00;10026;35413010;2;0;0
2019-07-28 00:00:00;10099;35413010;-7;0;0
2019-07-28 00:00:00;10028;35413010;6;0;0
2019-07-28 00:00:00;10041;35413010;0;0;0
2019-07-28 00:00:00;10098;35413010;7;0;0
2019-07-28 00:00:00;10048;35413010;6;0;0
2019-07-28 00:00:00;10003;35413010;0;0;0
2019-07-28 00:00:00;10034;35413010;17;0;0
2019-07-28 00:00:00;10032;35413010;5;0;0
2019-07-28 00:00:00;10000;35413010;15;0;0
2019-07-28 00:00:00;10074;35413010;18;0;0
2019-07-28 00:00:00;10049;35413010;1;0;0
2019-07-28 00:00:00;10084;35413010;0;0;0
2019-07-28 00:00:00;10025;35413010;0;0;0
2019-07-28 00:00:00;10076;35413010;0;0;0
2019-07-28 00:00:00;10046;35413010;0;0;0
2019-07-28 00:00:00;10072;35413010;2;0;0
2019-07-28 00:00:00;10057;35413010;7;0;0
2019-07-28 00:00:00;10003;35413012;0;0;0
2019-07-28 00:00:00;10068;35413012;2;0;0
2019-07-28 00:00:00;10032;35413012;0;0;0
2019-07-28 00:00:00;10069;35413012;0;0;0
2019-07-28 00:00:00;10018;35413012;3;0;0
2019-07-28 00:00:00;10028;35413012;4;0;0
2019-07-28 00:00:00;10088;35413012;0;0;0
2019-07-28 00:00:00;10041;35413012;7;0;0
2019-07-28 00:00:00;10051;35413012;2;0;0
2019-07-28 00:00:00;10025;35413012;0;0;0
2019-07-28 00:00:00;10084;35413012;4;0;0
2019-07-28 00:00:00;10097;35413012;-4;0;0
2019-07-28 00:00:00;10010;35413012;0;0;0
2019-07-28 00:00:00;10076;35413012;8;0;0
2019-07-28 00:00:00;10026;35413012;2;0;0
2019-07-28 00:00:00;10049;35413012;8;0;0
2019-07-28 00:00:00;10057;35413012;0;0;0
2019-07-28 00:00:00;10046;35413012;0;0;0
2019-07-28 00:00:00;10029;35413012;0;0;0
2019-07-28 00:00:00;10045;35413012;3;0;0
2019-07-28 00:00:00;10099;35413012;0;0;0
2019-07-28 00:00:00;10048;35413012;-1;0;0
2019-07-28 00:00:00;10098;35413012;2;0;0
2019-07-28 00:00:00;10072;35413012;1;0;0
2019-07-28 00:00:00;10000;35413012;2;0;0
2019-07-28 00:00:00;10099;35413013;0;0;0
2019-07-28 00:00:00;10057;35413013;4;0;0
2019-07-28 00:00:00;10098;35413013;2;0;0
2019-07-28 00:00:00;10048;35413013;1;0;0
2019-07-28 00:00:00;10034;35413013;0;0;0
2019-07-28 00:00:00;10018;35413015;11;0;0
2019-07-28 00:00:00;10028;35413017;23;0;0
2019-07-28 00:00:00;10097;35413017;-14;0;0
2019-07-28 00:00:00;10098;35413017;12;0;0
2019-07-28 00:00:00;10045;35413017;14;0;0
2019-07-28 00:00:00;10057;35413017;3;0;0
2019-07-28 00:00:00;10048;35413017;0;0;0
2019-07-28 00:00:00;10068;35413017;13;0;0
2019-07-28 00:00:00;10034;35413017;7;0;0
2019-07-28 00:00:00;10032;35413017;14;0;0
2019-07-28 00:00:00;10046;35413017;4;0;0
2019-07-28 00:00:00;10099;35413017;-14;0;0
2019-07-28 00:00:00;10077;35413020;0;0;0
2019-07-28 00:00:00;10010;35413021;0;0;0
2019-07-28 00:00:00;10034;35413021;1;0;0
2019-07-28 00:00:00;10098;35413021;1;0;0
2019-07-28 00:00:00;10049;35413021;7;0;0
2019-07-28 00:00:00;10069;35413021;0;0;0
2019-07-28 00:00:00;10026;35413021;4;0;0
2019-07-28 00:00:00;10099;35413021;-4;0;0
2019-07-28 00:00:00;10048;35413021;-4;0;0
2019-07-28 00:00:00;10046;35413021;1;0;0
2019-07-28 00:00:00;10076;35413021;0;0;0
2019-07-28 00:00:00;10084;35413021;4;0;0
2019-07-28 00:00:00;10025;35413021;2;0;0
2019-07-28 00:00:00;10051;35413021;4;0;0
2019-07-28 00:00:00;10045;35413021;4;0;0
2019-07-28 00:00:00;10014;35413021;1;0;0
2019-07-28 00:00:00;10041;35413021;5;0;0
2019-07-28 00:00:00;10074;35413021;6;0;0
2019-07-28 00:00:00;10068;35413021;0;0;0
2019-07-28 00:00:00;10032;35413021;5;0;0
2019-07-28 00:00:00;10078;35413021;0;0;0
2019-07-28 00:00:00;10072;35413021;0;0;0
2019-07-28 00:00:00;10028;35413021;0;0;0
2019-07-28 00:00:00;10018;35413021;-2;0;0
2019-07-28 00:00:00;10072;35413024;11;0;0
2019-07-28 00:00:00;10098;35413024;7;0;0
2019-07-28 00:00:00;10048;35413024;-6;0;0
2019-07-28 00:00:00;10041;35413024;7;0;0
2019-07-28 00:00:00;10010;35413024;2;0;0
2019-07-28 00:00:00;10018;35413024;11;0;0
2019-07-28 00:00:00;10026;35413024;14;0;0
2019-07-28 00:00:00;10001;35413806;1;0;0
2019-07-28 00:00:00;10001;35413809;0;0;0
2019-07-28 00:00:00;10001;35413812;4;0;0
2019-07-28 00:00:00;10001;35413820;0;0;0
2019-07-28 00:00:00;10001;35413821;0;0;0
2019-07-28 00:00:00;10001;35413836;0;0;0
2019-07-28 00:00:00;10001;35413851;0;0;0
2019-07-28 00:00:00;10001;35413864;7;0;0
2019-07-28 00:00:00;10001;35413865;0;0;0
2019-07-28 00:00:00;10001;35413866;0;0;0
2019-07-28 00:00:00;10074;35414072;2;0;0
2019-07-28 00:00:00;10046;35414072;2;0;0
2019-07-28 00:00:00;10025;35414668;0;0;0
2019-07-28 00:00:00;10098;35417488;0;0;0
2019-07-28 00:00:00;10048;35417488;6;0;0
2019-07-28 00:00:00;10041;35417488;0;0;0
2019-07-28 00:00:00;10021;35417488;2;0;0
2019-07-28 00:00:00;10088;35417488;0;0;0
2019-07-28 00:00:00;10084;35417488;0;0;0
2019-07-28 00:00:00;10049;35417488;0;0;0
2019-07-28 00:00:00;10029;35417488;0;0;0
2019-07-28 00:00:00;10032;35417488;0;0;0
2019-07-28 00:00:00;10068;35417488;0;0;0
2019-07-28 00:00:00;10074;35417488;2;0;0
2019-07-28 00:00:00;10025;35417488;3;0;0
2019-07-28 00:00:00;10057;35417488;-2;0;0
2019-07-28 00:00:00;10026;35417488;0;0;0
2019-07-28 00:00:00;10096;35417488;0;0;0
2019-07-28 00:00:00;10051;35417488;-11;0;0
2019-07-28 00:00:00;10019;35417488;-1;0;0
2019-07-28 00:00:00;10099;35417488;1;0;0
2019-07-28 00:00:00;10018;35417488;16;0;0
2019-07-28 00:00:00;10022;35417488;0;0;0
2019-07-28 00:00:00;10014;35417488;1;0;0
2019-07-28 00:00:00;10078;35417488;1;0;0
2019-07-28 00:00:00;10003;35417488;0;0;0
2019-07-28 00:00:00;10010;35417488;5;0;0
2019-07-28 00:00:00;10028;35417488;0;0;0
2019-07-28 00:00:00;10057;36280716;1;0;0
2019-07-28 00:00:00;10088;36280716;2;0;0
2019-07-28 00:00:00;10068;36280716;0;0;0
2019-07-28 00:00:00;10037;36280716;0;0;0
2019-07-28 00:00:00;10029;36280716;0;0;0
2019-07-28 00:00:00;10071;36280716;0;0;0
2019-07-28 00:00:00;10046;36280716;-1;0;0
2019-07-28 00:00:00;10019;36280716;-1;0;0
2019-07-28 00:00:00;10012;36280717;0;0;0
2019-07-28 00:00:00;10019;36280717;-1;0;0
2019-07-28 00:00:00;10046;36280717;2;0;0
2019-07-28 00:00:00;10028;36280717;1;0;0
2019-07-28 00:00:00;10037;36280717;0;0;0
2019-07-28 00:00:00;10068;36280717;2;0;0
2019-07-28 00:00:00;10029;36280717;3;0;0
2019-07-28 00:00:00;10057;36280717;2;0;0
2019-07-28 00:00:00;10071;36280717;0;0;0
2019-07-28 00:00:00;10003;36281067;0;0;0
2019-07-28 00:00:00;10003;36281068;0;0;0
2019-07-28 00:00:00;10003;36281069;0;0;0
2019-07-28 00:00:00;10003;36281070;0;0;0
2019-07-28 00:00:00;10003;36281093;0;0;0
2019-07-28 00:00:00;10003;36281094;0;0;0
2019-07-28 00:00:00;10003;36281095;0;0;0
2019-07-28 00:00:00;10003;36281096;0;0;0
2019-07-28 00:00:00;10003;36281636;0;0;0
2019-07-28 00:00:00;10003;36281637;2;0;0
2019-07-28 00:00:00;10003;36281638;1;0;0
2019-07-28 00:00:00;10003;36281639;1;0;0
2019-07-28 00:00:00;10003;36281641;2;0;0
2019-07-28 00:00:00;10003;36281642;4;0;0
2019-07-28 00:00:00;10003;36281643;2;0;0
2019-07-28 00:00:00;10003;36281644;4;0;0
2019-07-28 00:00:00;10085;36281897;-1;0;0
2019-07-28 00:00:00;10071;36281907;0;1;0
2019-07-28 00:00:00;10085;36281907;0;0;0
2019-07-28 00:00:00;10012;36281911;0;0;0
2019-07-28 00:00:00;10071;36281911;-1;1;0
2019-07-28 00:00:00;10057;36282978;1;0;0
2019-07-28 00:00:00;10034;36285170;1;0;0
2019-07-28 00:00:00;10010;36285170;5;0;0
2019-07-28 00:00:00;10078;36285170;0;0;0
2019-07-28 00:00:00;10069;36285170;7;0;0
2019-07-28 00:00:00;10051;36285170;-1;0;0
2019-07-28 00:00:00;10029;36285170;0;0;0
2019-07-28 00:00:00;10068;36285170;2;0;0
2019-07-28 00:00:00;10029;36285176;0;0;0
2019-07-28 00:00:00;10097;36285176;1;0;0
2019-07-28 00:00:00;10034;36285176;0;0;0
2019-07-28 00:00:00;10051;36285176;1;0;0
2019-07-28 00:00:00;10010;36285176;2;0;0
2019-07-28 00:00:00;10068;36285176;2;0;0
2019-07-28 00:00:00;10078;36285176;0;0;0
2019-07-28 00:00:00;10046;36285403;0;0;0
2019-07-28 00:00:00;10074;36285403;0;0;0
2019-07-28 00:00:00;10046;36285408;1;0;0
2019-07-28 00:00:00;10057;36285411;0;0;0
2019-07-28 00:00:00;10048;36285411;1;0;0
2019-07-28 00:00:00;10099;36286178;0;0;0
2019-07-28 00:00:00;10078;36286206;0;1;0
2019-07-28 00:00:00;10019;36287178;1;0;0
2019-07-28 00:00:00;10002;36287779;4;0;0
2019-07-28 00:00:00;10076;36287779;4;0;0
2019-07-28 00:00:00;10026;36287779;2;0;0
2019-07-28 00:00:00;10079;36287779;3;0;0
2019-07-28 00:00:00;10029;36287779;4;0;0
2019-07-28 00:00:00;10007;36287779;0;1;0
2019-07-28 00:00:00;10057;36287779;-3;0;0
2019-07-28 00:00:00;10034;36287779;4;0;0
2019-07-28 00:00:00;10041;36287779;3;0;0
2019-07-28 00:00:00;10088;36287779;0;0;0
2019-07-28 00:00:00;10049;36287779;4;0;0
2019-07-28 00:00:00;10028;36287779;0;0;0
2019-07-28 00:00:00;10032;36287779;4;0;0
2019-07-28 00:00:00;10045;36287779;5;0;0
2019-07-28 00:00:00;10012;36287779;3;0;0
2019-07-28 00:00:00;10019;36287779;3;0;0
2019-07-28 00:00:00;10099;36287779;4;0;0
2019-07-28 00:00:00;10085;36287779;3;0;0
2019-07-28 00:00:00;10071;36287779;4;1;0
2019-07-28 00:00:00;10016;36287779;5;0;0
2019-07-28 00:00:00;10048;36287779;3;0;0
2019-07-28 00:00:00;10072;36287779;0;0;0
2019-07-28 00:00:00;10010;36287779;1;0;0
2019-07-28 00:00:00;10046;36287779;4;0;0
2019-07-28 00:00:00;10037;36287779;4;0;0
2019-07-28 00:00:00;10078;36287779;0;0;0
2019-07-28 00:00:00;10012;36287835;0;0;0
2019-07-28 00:00:00;10078;36288399;0;0;0
2019-07-28 00:00:00;10018;36288931;0;0;0
2019-07-28 00:00:00;10057;36289106;-60;0;0
2019-07-28 00:00:00;10028;36289106;25;0;0
2019-07-28 00:00:00;10032;36289106;2;0;0
2019-07-28 00:00:00;10074;36289106;24;0;0
2019-07-28 00:00:00;10088;36289106;6;0;0
2019-07-28 00:00:00;10025;36289106;0;0;0
2019-07-28 00:00:00;10022;36289106;0;0;0
2019-07-28 00:00:00;10046;36289106;0;0;0
2019-07-28 00:00:00;10048;36289106;-7;0;0
2019-07-28 00:00:00;10026;36289106;0;0;0
2019-07-28 00:00:00;10014;36289106;1;0;0
2019-07-28 00:00:00;10018;36289106;-58;0;0
2019-07-28 00:00:00;10041;36289106;0;0;0
2019-07-28 00:00:00;10045;36289106;24;0;0
2019-07-28 00:00:00;10098;36289106;15;0;0
2019-07-28 00:00:00;10097;36289106;7;0;0
2019-07-28 00:00:00;10099;36289106;-16;0;0
2019-07-28 00:00:00;10049;36289403;0;0;0
2019-07-28 00:00:00;10076;36289405;28;0;0
2019-07-28 00:00:00;10049;36289405;0;0;0
2019-07-28 00:00:00;10057;36289409;0;0;0
2019-07-28 00:00:00;10057;36289420;0;0;0
2019-07-28 00:00:00;10057;36289473;0;0;0
2019-07-28 00:00:00;10057;36291360;2;0;0
2019-07-28 00:00:00;10057;36291362;1;0;0
2019-07-28 00:00:00;10057;36291367;1;0;0
2019-07-28 00:00:00;10012;36291747;0;0;0
2019-07-28 00:00:00;10071;36291747;0;2;0
2019-07-28 00:00:00;10012;36291749;0;0;0
2019-07-28 00:00:00;10012;36291750;0;0;0
2019-07-28 00:00:00;10071;36291750;2;4;0
2019-07-28 00:00:00;10026;36291750;0;0;0
2019-07-28 00:00:00;10007;36291750;0;1;0
2019-07-28 00:00:00;10012;36291751;0;0;0
2019-07-28 00:00:00;10034;36291751;0;0;0
2019-07-28 00:00:00;10057;36291796;27;0;0
2019-07-28 00:00:00;10057;36291797;0;0;0
2019-07-28 00:00:00;10012;36292178;0;0;0
2019-07-28 00:00:00;10071;36292178;-1;0;0
2019-07-28 00:00:00;10012;36293055;0;0;0
2019-07-28 00:00:00;10012;36293056;0;0;0
2019-07-28 00:00:00;10051;36293057;1;0;0
2019-07-28 00:00:00;10074;36293057;1;0;0
2019-07-28 00:00:00;10076;36293057;1;0;0
2019-07-28 00:00:00;10012;36293058;0;0;0
2019-07-28 00:00:00;10012;36293059;0;0;0
2019-07-28 00:00:00;10012;36293063;0;0;0
2019-07-28 00:00:00;10034;36293064;0;0;0
2019-07-28 00:00:00;10049;36293495;0;0;0
2019-07-28 00:00:00;10049;36293496;0;0;0
2019-07-28 00:00:00;10014;36294063;2;0;0
2019-07-28 00:00:00;10018;36294063;-5;0;0
2019-07-28 00:00:00;10076;36294063;3;0;0
2019-07-28 00:00:00;10057;36294063;0;0;0
2019-07-28 00:00:00;10074;36294063;2;0;0
2019-07-28 00:00:00;10003;36294063;0;0;0
2019-07-28 00:00:00;10045;36294063;2;0;0
2019-07-28 00:00:00;10068;36294063;0;0;0
2019-07-28 00:00:00;10046;36294063;5;0;0
2019-07-28 00:00:00;10048;36294063;2;0;0
2019-07-28 00:00:00;10078;36294063;0;0;0
2019-07-28 00:00:00;10049;36294063;1;0;0
2019-07-28 00:00:00;10088;36294063;0;0;0
2019-07-28 00:00:00;10025;36294063;1;0;0
2019-07-28 00:00:00;10051;36294063;0;0;0
2019-07-28 00:00:00;10097;36294063;0;0;0
2019-07-28 00:00:00;10048;36294064;1;0;0
2019-07-28 00:00:00;10049;36294064;-2;0;0
2019-07-28 00:00:00;10097;36294064;0;0;0
2019-07-28 00:00:00;10088;36294064;0;0;0
2019-07-28 00:00:00;10018;36294064;-12;0;0
2019-07-28 00:00:00;10051;36294064;0;0;0
2019-07-28 00:00:00;10014;36294064;2;0;0
2019-07-28 00:00:00;10046;36294064;4;0;0
2019-07-28 00:00:00;10045;36294064;2;0;0
2019-07-28 00:00:00;10025;36294064;4;0;0
2019-07-28 00:00:00;10078;36294064;0;0;0
2019-07-28 00:00:00;10068;36294064;0;0;0
2019-07-28 00:00:00;10074;36294064;4;0;0
2019-07-28 00:00:00;10076;36294064;2;0;0
2019-07-28 00:00:00;10057;36294064;0;0;0
2019-07-28 00:00:00;10088;36294068;0;0;0
2019-07-28 00:00:00;10051;36294068;0;0;0
2019-07-28 00:00:00;10057;36294068;0;0;0
2019-07-28 00:00:00;10097;36294068;-1;0;0
2019-07-28 00:00:00;10018;36294068;-7;0;0
2019-07-28 00:00:00;10076;36294068;2;0;0
2019-07-28 00:00:00;10074;36294068;5;0;0
2019-07-28 00:00:00;10049;36294068;0;0;0
2019-07-28 00:00:00;10045;36294068;5;0;0
2019-07-28 00:00:00;10025;36294068;7;0;0
2019-07-28 00:00:00;10048;36294068;2;0;0
2019-07-28 00:00:00;10014;36294068;1;0;0
2019-07-28 00:00:00;10046;36294068;4;0;0
2019-07-28 00:00:00;10012;36294452;0;0;0
2019-07-28 00:00:00;10012;36294455;0;0;0
2019-07-28 00:00:00;10012;36294456;0;0;0
2019-07-28 00:00:00;10003;36294514;1;0;0
2019-07-28 00:00:00;10003;36294517;0;0;0
2019-07-28 00:00:00;10003;36294519;1;0;0
2019-07-28 00:00:00;10003;36294521;1;0;0
2019-07-28 00:00:00;10076;36294563;0;0;0
2019-07-28 00:00:00;10021;36294697;5;0;0
2019-07-28 00:00:00;10012;36294697;5;0;0
2019-07-28 00:00:00;10068;36294697;4;0;0
2019-07-28 00:00:00;10034;36294697;8;0;0
2019-07-28 00:00:00;10019;36294697;4;0;0
2019-07-28 00:00:00;10032;36294697;3;0;0
2019-07-28 00:00:00;10028;36294697;3;0;0
2019-07-28 00:00:00;10071;36294697;4;0;0
2019-07-28 00:00:00;10007;36294697;1;0;0
2019-07-28 00:00:00;10029;36294697;5;0;0
2019-07-28 00:00:00;10074;36294697;4;0;0
2019-07-28 00:00:00;10045;36294697;5;0;0
2019-07-28 00:00:00;10026;36294697;3;0;0
2019-07-28 00:00:00;10037;36294697;2;0;0
2019-07-28 00:00:00;10016;36294697;3;0;0
2019-07-28 00:00:00;10045;36294698;4;0;0
2019-07-28 00:00:00;10068;36294698;4;0;0
2019-07-28 00:00:00;10048;36294698;4;0;0
2019-07-28 00:00:00;10019;36294698;3;0;0
2019-07-28 00:00:00;10074;36294698;1;0;0
2019-07-28 00:00:00;10016;36294698;5;0;0
2019-07-28 00:00:00;10021;36294698;5;0;0
2019-07-28 00:00:00;10078;36294698;3;0;0
2019-07-28 00:00:00;10026;36294698;5;0;0
2019-07-28 00:00:00;10003;36294698;0;0;0
2019-07-28 00:00:00;10037;36294698;5;0;0
2019-07-28 00:00:00;10057;36294698;2;0;0
2019-07-28 00:00:00;10032;36294698;3;0;0
2019-07-28 00:00:00;10088;36294698;4;0;0
2019-07-28 00:00:00;10034;36294698;3;0;0
2019-07-28 00:00:00;10028;36294698;4;0;0
2019-07-28 00:00:00;10012;36294698;5;2;0
2019-07-28 00:00:00;10029;36294698;8;0;0
2019-07-28 00:00:00;10071;36294698;4;0;0
2019-07-28 00:00:00;10046;36294738;3;0;0
2019-07-28 00:00:00;10003;36296461;0;0;0
2019-07-28 00:00:00;10057;36297063;4;0;0
2019-07-28 00:00:00;10057;36297064;2;0;0
2019-07-28 00:00:00;10057;36297262;21;0;0
2019-07-28 00:00:00;10012;36297263;0;0;0
2019-07-28 00:00:00;10032;36297263;0;0;0
2019-07-28 00:00:00;10057;36297268;6;0;0
2019-07-28 00:00:00;10057;36297269;10;0;0
2019-07-28 00:00:00;10057;36297271;24;0;0
2019-07-28 00:00:00;10046;36299276;1;0;0
2019-07-28 00:00:00;10048;36299295;0;0;0
2019-07-28 00:00:00;10018;36299295;1;0;0
2019-07-28 00:00:00;10028;36299295;0;0;0
2019-07-28 00:00:00;10057;36299295;0;0;0
2019-07-28 00:00:00;10049;36299295;0;0;0
2019-07-28 00:00:00;10084;36299295;0;0;0
2019-07-28 00:00:00;10019;36299631;1;0;0
2019-07-28 00:00:00;10019;36299633;1;0;0
2019-07-28 00:00:00;10034;36299752;0;0;0
2019-07-28 00:00:00;10012;36299753;0;0;0
2019-07-28 00:00:00;10026;36301925;0;0;0
2019-07-28 00:00:00;10057;36301925;-40;0;0
2019-07-28 00:00:00;10045;36301925;18;0;0
2019-07-28 00:00:00;10074;36301925;26;0;0
2019-07-28 00:00:00;10098;36301925;12;0;0
2019-07-28 00:00:00;10028;36301925;20;0;0
2019-07-28 00:00:00;10014;36301925;10;0;0
2019-07-28 00:00:00;10097;36301925;6;0;0
2019-07-28 00:00:00;10041;36301925;19;0;0
2019-07-28 00:00:00;10088;36301925;18;0;0
2019-07-28 00:00:00;10018;36301925;-67;0;0
2019-07-28 00:00:00;10032;36301925;0;0;0
2019-07-28 00:00:00;10099;36301925;-17;0;0
2019-07-28 00:00:00;10048;36301925;-2;0;0
2019-07-28 00:00:00;10018;36302125;-5;0;0
2019-07-28 00:00:00;10057;36302125;0;0;0
2019-07-28 00:00:00;10097;36302125;0;0;0
2019-07-28 00:00:00;10074;36302125;0;0;0
2019-07-28 00:00:00;10028;36302125;0;0;0
2019-07-28 00:00:00;10012;36302125;0;1;0
2019-07-28 00:00:00;10076;36302125;0;0;0
2019-07-28 00:00:00;10032;36302125;0;0;0
2019-07-28 00:00:00;10068;36302186;1;0;0
2019-07-28 00:00:00;10029;36302186;2;0;0
2019-07-28 00:00:00;10028;36302186;1;0;0
2019-07-28 00:00:00;10057;36302186;0;0;0
2019-07-28 00:00:00;10034;36302186;1;0;0
2019-07-28 00:00:00;10029;36302187;0;0;0
2019-07-28 00:00:00;10014;36302187;1;0;0
2019-07-28 00:00:00;10069;36302517;99;0;0
2019-07-28 00:00:00;10049;36304199;0;0;0
2019-07-28 00:00:00;10026;36304200;0;0;0
2019-07-28 00:00:00;10028;36304577;0;0;0
2019-07-28 00:00:00;10012;36304577;0;0;0
2019-07-28 00:00:00;10028;36304578;0;0;0
2019-07-28 00:00:00;10085;36304578;0;0;0
2019-07-28 00:00:00;10099;36304578;0;0;0
2019-07-28 00:00:00;10068;36304578;0;0;0
2019-07-28 00:00:00;10041;36304579;0;0;0
2019-07-28 00:00:00;10098;36304579;2;0;0
2019-07-28 00:00:00;10032;36304579;7;0;0
2019-07-28 00:00:00;10085;36304579;0;0;0
2019-07-28 00:00:00;10019;36304579;0;0;0
2019-07-28 00:00:00;10028;36304579;0;0;0
