Division|Desc. Division|Depto|Desc.Depto|Linea|Desc.Linea|SubLinea|Desc. SubLinea|Nro Evento|Desc Evento|Fecha Inicio|Fecha Termino|SubPrioridad|Sku Estilo|Desc Sku Estilo|Sku Variacion|Desc Sku Variacion|Cod Marca|Marca|Precio|Nivel Cambio|Sucursal|Desc Suc|Semana Ant.|Stock|Precio Master|Notas
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673261|CALCETIN TOBILLO PACK 2 20307|36673262       |CALCETIN TOBILLO PACK 2 20307 BLANCO 3/4 |589                                     |CAFFARENA|490|Tienda|341|Plaza Egana|0|4|3490|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673242|CALCETIN CORTO DEPORTI P3 2830|36673249       |CALCETIN CORTO DEPORTI P3 2830 BLANCO 5/6 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|32|5590|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673220|CALCETIN CORTO LISTO P3 2814|36673239       |CALCETIN CORTO LISTO P3 2814 PLOMO 10/11 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|-1|6190|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673220|CALCETIN CORTO LISTO P3 2814|36673236       |CALCETIN CORTO LISTO P3 2814 PLOMO 5/6 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|2|6190|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673220|CALCETIN CORTO LISTO P3 2814|36673235       |CALCETIN CORTO LISTO P3 2814 PLOMO 3/4 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|7|6190|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673220|CALCETIN CORTO LISTO P3 2814|36673227       |CALCETIN CORTO LISTO P3 2814 AZUL 12/13 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|0|6190|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36673220|CALCETIN CORTO LISTO P3 2814|36673226       |CALCETIN CORTO LISTO P3 2814 AZUL 10/12 |589                                     |CAFFARENA|990|Tienda|341|Plaza Egana|0|8|6190|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763593       |MOCHILA M BREAK NEGRO|||9145                                    |EXTREME|3990|Tienda|341|Plaza Egana|0|97|19990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763592       |MOCHILA LAPTOP BREAK NEGRO|||9145                                    |EXTREME|4990|Tienda|341|Plaza Egana|0|86|24990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763591       |MOCHILA L BREAK NEGRO|||9145                                    |EXTREME|4990|Tienda|341|Plaza Egana|0|67|25990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522137        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763590       |ESTUCHE WAY BUTTERFLY AZUL|||9145                                    |EXTREME|1490|Tienda|341|Plaza Egana|0|119|6990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763589       |BOLSO WAY BUTTERFLY AZUL|||9145                                    |EXTREME|4990|Tienda|341|Plaza Egana|0|37|24990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763588       |MOCHILA LAPTOP  WAY BUTTERFLTY AZUL|||9145                                    |EXTREME|4490|Tienda|341|Plaza Egana|0|98|22990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763587       |MOCHILA XL WAY BUTTERFLY AZUL|||9145                                    |EXTREME|5490|Tienda|341|Plaza Egana|0|75|27990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502534         |SAXOLINE|S522136        |ESCOLAR|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36763586       |MOCHILA L WAY BUTTERFLY AZUL|||9145                                    |EXTREME|4990|Tienda|341|Plaza Egana|0|76|25990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502535         |OTROS|S522141        |LICENCIAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36743836       |MALETA CUADRADA STAR WARS|||9910                                    |STAR WARS                     |3990|Tienda|341|Plaza Egana|0|41|19990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739802       |P1BUCANERA BAMBOOGRIS   10-13|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|43|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739801       |P1BUCANERA BAMBOOGRIS   9-10|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|22|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739790       |P1BUCANERA BAMBOOAZUL 10-13|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|31|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739788       |P1BUCANERA BAMBOOAZUL 7-8|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|5|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739778       |P2CALCE BAMBOONINA AZUL 10-13|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|10|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739777       |P3CALCE BAMBOONIÑA AZUL 9-10 |||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|19|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739776       |P2CALCE BAMBOONINA AZUL 7-8|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|7|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739775       |P2CALCE BAMBOONINA AZUL 5-6|||7332                                    |BARBADOS|490|Tienda|341|Plaza Egana|0|41|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739774       |P2CALCE BAMBOONINO GRIS 10-13|||8623                                    |CLOUDBREAK|490|Tienda|341|Plaza Egana|0|28|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739771       |P2CALCE BAMBOONINO GRIS 5-6|||8623                                    |CLOUDBREAK|490|Tienda|341|Plaza Egana|0|48|2990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739733       |P3CALCE ALGODÓNNIÑA GRIS 10-13|||7332                                    |BARBADOS|990|Tienda|341|Plaza Egana|0|36|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739730       |P3CALCE ALGODÓNNIÑA GRIS 5-6  |||7332                                    |BARBADOS|990|Tienda|341|Plaza Egana|0|22|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739728       |P3CALCE ALGODÓNNIÑO AZUL 9-10 |||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|27|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739727       |P3CALCE ALGODÓNNIÑO AZUL 7-8|||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|39|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739726       |P3CALCE ALGODÓNNIÑO AZUL 5-6  |||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|31|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739725       |P3CALCE ALGODÓNNIÑA AZUL 10-13|||7332                                    |BARBADOS|990|Tienda|341|Plaza Egana|0|46|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521706        |CALCETINES NINAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739723       |P3CALCE ALGODÓNNIÑA AZUL 7-8|||7332                                    |BARBADOS|990|Tienda|341|Plaza Egana|0|8|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739721       |P3CALCE ALGODÓNNIÑO GRIS 10-13|||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|56|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739719       |P3CALCE ALGODÓNNIÑO GRIS 7-8|||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|30|3990|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502398         |CALCETINES ESCOLARE|S521705        |CALCETINES NINOS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36739718       |P3CALCE ALGODÓNNIÑO GRIS 5-6  |||8623                                    |CLOUDBREAK|990|Tienda|341|Plaza Egana|0|22|3990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730720       |SET STARIONERY LICENCIA1|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|63|2990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730716       |PIZARRA LICENCIA NIÑA1|||1449                                    |TRIS|990|Tienda|341|Plaza Egana|0|43|3990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730707       |PLUMONES MEGA COLOR TRIS|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|234|1490|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730706       |LAPICES GRAFITOS TRIS|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|39|690|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730705       |LAPIZ CORRECTOR TRIS|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|12|690|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730703       |LAP. COLOR MEGA SOFT TRIS4|||1449                                    |TRIS|990|Tienda|341|Plaza Egana|0|149|5990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730702       |LAP. COLOR MEGA SOFT TRIS3|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|85|2990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730700       |LAP. COLOR MEGA SOFT TRIS1|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|160|1690|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730699       |LAP. COLOR MEGA SOFT TRIS|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|193|1990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36730694       |BASIC SET TRIS DISEÑOS1|||1449                                    |TRIS|490|Tienda|341|Plaza Egana|0|3|790|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36717276       |CUADERNO 5AO121-WC18 1/2OFI|||1377                                    |MAUI|490|Tienda|341|Plaza Egana|0|-8|2690|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502402         |CALZONCILLOS ESCOLARES|S521714        |CALZONCILLOS ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36699965|PACK 2 BOXER FULL PRINT|36700132       |PACK 2 BOXER FULL PRINT SURTI 8|900                                     |TAIS|1490|Tienda|341|Plaza Egana|0|2|6590|
G04            |INFANTIL|D331           |ROPA INTERIOR ESCOLAR|502402         |CALZONCILLOS ESCOLARES|S521714        |CALZONCILLOS ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36699965|PACK 2 BOXER FULL PRINT|36700131       |PACK 2 BOXER FULL PRINT SURTI 6|900                                     |TAIS|1490|Tienda|341|Plaza Egana|0|-7|6590|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502533         |HEAD|S522130        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36694714       |ESTUCHEHEADTICOLIGHTFLOWERSBGE|||423                                     |HEAD|1490|Tienda|341|Plaza Egana|0|6|6990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502533         |HEAD|S522130        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36694707       |ESTUCHEHEADPENCILKNITTEDAZ|||423                                     |HEAD|990|Tienda|341|Plaza Egana|0|-1|5990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502533         |HEAD|S522130        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36694695       |ESTUCHEHEADCLONE18MILITARCF|||423                                     |HEAD|990|Tienda|341|Plaza Egana|0|-3|5990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502533         |HEAD|S522130        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36694689       |ESTUCHEHEADCLONESMALLFLOWERSPASTEL|||423                                     |HEAD|990|Tienda|341|Plaza Egana|0|11|5990|
G04            |INFANTIL|D340           |MOCHILAS ESCOLARES|502533         |HEAD|S522130        |ESTUCHES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |36694667       |ESTUCHEHEADNAVIMILITARCF|||423                                     |HEAD|990|Tienda|341|Plaza Egana|0|0|3990|
G03            |HOMBRES Y CALZADO|D107           |CALZADO ESCOLAR|000037         |ZAPATILLAS|S000117        |ZAPATILLAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37142136|ZAPATILLA PLIM EV141 NE|37142145       |ZAPATILLA PLIM EV141 NE NEGRO 30 |630                                     |PLUMA|2490|Tienda|341|Plaza Egana|0|59|12990|
G03            |HOMBRES Y CALZADO|D107           |CALZADO ESCOLAR|001098         |VESTIR|S500197        |CORDON|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37142113|ZAPATO PLIM EV101 NE|37142115       |ZAPATO PLIM EV101 NE NEGRO 29 |630                                     |PLUMA|4490|Tienda|341|Plaza Egana|0|13|21990|
G03            |HOMBRES Y CALZADO|D107           |CALZADO ESCOLAR|001098         |VESTIR|S002099        |MOCASINES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37142021|MAFALDA PLIM E0541 NE|37142024       |MAFALDA PLIM E0541 NE NEGRO 30 |630                                     |PLUMA|4490|Tienda|341|Plaza Egana|0|33|21990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37132033       |CUADERNO 5AO168-MC19 TRIPLE|||1377                                    |MAUI|490|Tienda|341|Plaza Egana|0|841|2290|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37132032       |CUADERNO 5AO167-MC19 UNIV|||1377                                    |MAUI|490|Tienda|341|Plaza Egana|0|316|1990|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37132029       |CUADERNO 5AO165-WC19 TRIPLE|||1377                                    |MAUI|490|Tienda|341|Plaza Egana|0|376|2290|
G04            |INFANTIL|D124           |ESCOLAR|500093         |UTILES ESCOLARES|S500831        |UTILES ESCOLARES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37132028       |CUADERNO 5AO164-WC19 1/2OFI|||1377                                    |MAUI|490|Tienda|341|Plaza Egana|0|93|2690|
G04            |INFANTIL|D124           |ESCOLAR|000010         |POLERONES|S500481        |POLERONES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37087385|POLERON S19 POL CLBK 20|37087416       |POLERON S19 POL CLBK 20 AZUL M|8623                                    |CLOUDBREAK|3990|Tienda|341|Plaza Egana|0|207|18990|
G04            |INFANTIL|D124           |ESCOLAR|000010         |POLERONES|S500481        |POLERONES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37087385|POLERON S19 POL CLBK 20|37087415       |POLERON S19 POL CLBK 20 AZUL L|8623                                    |CLOUDBREAK|3990|Tienda|341|Plaza Egana|0|108|18990|
G04            |INFANTIL|D124           |ESCOLAR|000010         |POLERONES|S500481        |POLERONES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37087385|POLERON S19 POL CLBK 20|37087413       |POLERON S19 POL CLBK 20 AZUL 14|8623                                    |CLOUDBREAK|3490|Tienda|341|Plaza Egana|0|168|16990|
G04            |INFANTIL|D124           |ESCOLAR|000010         |POLERONES|S500481        |POLERONES|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37087385|POLERON S19 POL CLBK 20|37087412       |POLERON S19 POL CLBK 20 AZUL 12|8623                                    |CLOUDBREAK|3490|Tienda|341|Plaza Egana|0|141|16990|
G04            |INFANTIL|D124           |ESCOLAR|005003         |PANTALONES|S003100        |NINA|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37065552|PANT LEGGINS 07 TEST|37065562       |PANT LEGGINS 07 TEST AZUL 16|483                                     |TEST|1990|Tienda|341|Plaza Egana|0|870|9990|
G04            |INFANTIL|D124           |ESCOLAR|005003         |PANTALONES|S003100        |NINA|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37065552|PANT LEGGINS 07 TEST|37065561       |PANT LEGGINS 07 TEST AZUL 14|483                                     |TEST|1990|Tienda|341|Plaza Egana|0|730|9990|
G04            |INFANTIL|D124           |ESCOLAR|005003         |PANTALONES|S003100        |NINA|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37065552|PANT LEGGINS 07 TEST|37065560       |PANT LEGGINS 07 TEST AZUL 12|483                                     |TEST|1990|Tienda|341|Plaza Egana|0|687|9990|
G04            |INFANTIL|D124           |ESCOLAR|000021         |PARKAS|S000003        |CORTAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37039227|PARKA S19 LIGHT SH PKTEST 01 TEST|37039249       |PARKA S19 LIGHT SH PKTEST 01 AZUL XL|483                                     |TEST|3990|Tienda|341|Plaza Egana|0|215|19990|
G04            |INFANTIL|D124           |ESCOLAR|000021         |PARKAS|S000003        |CORTAS|2567488|A14 LIQUID ESCOLAR SELEC 80% SUC(71) LV1|11-07-2019|25-09-2019|Desaparece - Liquidacion      |37039227|PARKA S19 LIGHT SH PKTEST 01 TEST|37039248       |PARKA S19 LIGHT SH PKTEST 01 AZUL S|483                                     |TEST|3990|Tienda|341|Plaza Egana|0|319|19990|
